feature,importance_mean,importance_std,val_imp_0,val_imp_1,val_imp_2,val_imp_3,val_imp_4,val_imp_5,val_imp_6,val_imp_7,val_imp_8,val_imp_9
OBS_60_CNT_SOCIAL_CIRCLE,0.0005077277589422225,2.0264194745637637e-05,0.0005360015221946846,0.0004979551390422721,0.0004994871614727447,0.0004929588014098707,0.0004871746489425455,0.00047490065331268205,0.0005019729437967246,0.000525131611802454,0.0005340354635059441,0.000527659643942302
BUREAU_ANNUITY,0.0005076587169744795,2.5455132025245157e-05,0.0005103648770516944,0.0005362991373617509,0.0005469606832013696,0.0005003996896185692,0.0005266349586552366,0.00047681563893120504,0.00046258033559587464,0.000498667616856574,0.0004912238441221461,0.0005266403883503745
NAME_HOUSING_TYPE,0.0004960224390433754,2.1059838919908845e-05,0.0005061505852028692,0.0005020572737499673,0.0004905052579009528,0.0004635322290319488,0.0005094550637532169,0.00046730603685929406,0.0005285699662745946,0.00047177484566929273,0.0005020036555101193,0.0005188694764814983
FLAG_WORK_PHONE,0.0004910901039428484,1.9901168100391718e-05,0.00048551299253984936,0.0005178695641786524,0.0004968539289889051,0.0004961148117326175,0.00046669825035516865,0.0004748841945492188,0.00045441627986042565,0.0004942229023185973,0.0005070040654138186,0.0005173240494912301
CCB_AMT_DRAWINGS_POS_CURRENT,0.0004884288745933274,2.748054711140197e-05,0.0004605845832617028,0.0005301929360991275,0.000444948588248284,0.0004690040043484611,0.0005050678700486699,0.0004556922582276135,0.0005167162629871047,0.0005073447787863339,0.0004903676490637388,0.0005043698148622378
PREV_APP_AMT_APPLICATION,0.0004849575856264776,5.5236761546421204e-05,0.000489369603218659,0.000512066238100295,0.0005419881004853355,0.0004721993799612356,0.00039183344355064875,0.0005109977758959161,0.0004868558240287424,0.0004893819897108243,0.0003856401974873247,0.0005692433038257949
PREV_APP_NAME_CONTRACT_STATUS,0.0004722947729184357,1.9729932971722817e-05,0.00047916500016387253,0.0004813226252855518,0.0004543221085848703,0.00048767129637350415,0.0005015580811493781,0.0004414111418392652,0.00043764446048677463,0.0004778549165239676,0.0004833779345888578,0.00047862016418831477
AMT_INCOME_TOTAL,0.000467110703575202,2.376659351606798e-05,0.00044672783148724804,0.000443367359205471,0.00046221960022241326,0.0004473178018040702,0.0004836277005669798,0.000522032273923223,0.0004794151054980933,0.00043994223961529855,0.00047307084603742666,0.0004733862773917963
NONLIVINGAREA_MEDI,0.0004620716749644149,5.585302393841164e-05,0.0003250220624422262,0.0005169144468611941,0.0004499247342018009,0.0004979675255344373,0.0005111058607655261,0.0004944974412812719,0.00047781368477628483,0.00043794750534897897,0.0004124723936373975,0.0004970510947950313
CCB_AMT_PAYMENT_CURRENT,0.00045613944452893573,0.00012218948751381987,0.000545317861053829,0.0005664258010618095,0.0004790082177156263,0.0005094031422930856,0.00029348401735163065,0.0004888933171446341,0.0005574737608136093,0.00016191435862433767,0.0004928994141188969,0.00046657455511189827
TOTALAREA_MODE,0.00045597117488175296,0.00010980179131607091,0.0005119030078890585,0.0005492610074995241,0.000279738574328281,0.0005401569357863512,0.0003828495038431523,0.0005455063732833221,0.000474703996540482,0.0005101836609749943,0.0005296711763280726,0.00023573751234429174
ELEVATORS_AVG,0.0004492202651878885,0.00013562480897414853,0.0005375744370168523,0.0005437249242306041,0.0003154632537578639,0.0005271550216465748,0.0005099294833694756,0.00010980676173844017,0.00037506467838044344,0.0005431821243908619,0.000540936606078346,0.0004893653612694226
NAME_TYPE_SUITE,0.0004469817206402049,2.7263809531632978e-05,0.00046371344510853785,0.0004606039265507844,0.00045571635249996856,0.00043528916052504307,0.0004699808404466932,0.00043637985054401085,0.0004621125334207665,0.0004159029429227079,0.00048319502173233,0.0003869231326512068
YEARS_BEGINEXPLUATATION_MEDI,0.00044664723444939327,0.00010702363165170973,0.00015039509062453327,0.00048776411022544153,0.00045634721520848576,0.00037028417113138534,0.0004930541604314387,0.0005234635076367677,0.00048064323467633674,0.0004795230206896539,0.0005223848647539775,0.000502612969115912
APARTMENTS_MODE,0.0004426993709560012,9.646690002928097e-05,0.0004042508170687409,0.0005237651950751321,0.0003498907450734112,0.00036228266689553035,0.000503061597680099,0.000446024855639493,0.00024638429620038593,0.0004789727550189582,0.0005379804764094054,0.000574380304498856
PREV_APP_NAME_PAYMENT_TYPE,0.00043746935281731015,2.278045784535394e-05,0.0004545910481740245,0.00039847345172061566,0.0004376970606588815,0.0004727533785474636,0.00046525021852206194,0.00043325030998542235,0.00041836089805902255,0.00043316122904879517,0.0004098126913896216,0.00045134324206719256
EMERGENCYSTATE_MODE,0.00043588496776412187,0.00013034818213039127,0.0005152986035115159,0.000509856521840435,0.0004815532176526416,0.00012855940178457814,0.0004962648070618858,0.00045489494142614273,0.0005064918076094216,0.0004898567486829597,0.00023785475410820212,0.0005382188739634364
REG_CITY_NOT_LIVE_CITY,0.00043454512260756586,1.1858098523090469e-05,0.00043618149699198305,0.00043914135957656697,0.0004218089241756484,0.0004516444204716308,0.0004160775415582574,0.00043867593289292905,0.0004492821637129829,0.00043205730414785926,0.0004178398169998321,0.00044274226554796847
APARTMENTS_MEDI,0.00041607996795336446,7.555005689637225e-05,0.0003999281009946509,0.0004590473008141416,0.0004883934458322914,0.0004459001423284814,0.00043566075528878034,0.00022708189951736735,0.0003704227980364516,0.0005063530110263059,0.00037860500931508057,0.0004494072163800933
YEARS_BUILD_MODE,0.0004047099996029813,1.542899620390345e-05,0.00041969999663238333,0.00039929486279421944,0.00038133631566816817,0.0004230209339464164,0.0004054741952639329,0.00042961054775769725,0.00038572283066073965,0.00040323325825664114,0.00038949952301359225,0.0004102075320360221
YEARS_BUILD_MEDI,0.0004044143527004995,4.148963029394035e-05,0.00041229508015427907,0.0004154154581024194,0.0003370581695520958,0.0004542326882923664,0.0003759561664576916,0.00046944024642048277,0.00036614589501537953,0.00044158149852546735,0.00035907931641787627,0.00041293900806693706
COMMONAREA_MEDI,0.000399012824065359,3.3859283575763195e-05,0.00043178683745659363,0.00037899221445258924,0.00044477874059589695,0.0003606656358001725,0.00044109621951893274,0.0004405157511686575,0.0003666513657007986,0.00038336634295310645,0.00036462286551763867,0.00037765226748920355
PREV_APP_NFLAG_LAST_APPL_IN_DAY,0.0003925677758879753,2.2396793489267748e-05,0.00042628384139287157,0.0004101320253373508,0.00039190928960508575,0.0004150073825741618,0.0003645738285830147,0.00039929672925198556,0.0003621754304157232,0.00041309290598967596,0.00037424632151017434,0.0003689600042197094
BASEMENTAREA_AVG,0.00035636915194059426,1.7538555647332162e-05,0.00036240822859656685,0.0003478233886340387,0.00035113397559149995,0.00035740934579453487,0.00034985443398694027,0.0003266131328076849,0.00038678331800046095,0.00033438709888000684,0.0003752839023234422,0.0003719946947907671
FLOORSMAX_MODE,0.00033892233661719784,0.00011174397218866,0.0004041367934700668,0.000444492663531304,0.0002647354781590838,0.0004366642308291091,0.00038778051545551584,0.00025033270266328067,0.000414407570934916,8.01288962805069e-05,0.00027879804931651986,0.0004277464655316754
PREV_APP_NAME_TYPE_SUITE,0.0003373147056814574,1.0756336876151667e-05,0.00034323342975017823,0.0003385856106770113,0.00034861052475698706,0.0003426806189097409,0.0003116244592663575,0.00033259971109833586,0.00034625810932087386,0.00032745422652646905,0.00034723935704639164,0.0003348610094622284
BUREAU_CREDIT_SUM_OVERDUE,0.0003236050986463623,2.483672724330818e-05,0.0003289333094287361,0.00027314709405912296,0.0003558216689887317,0.0003230553250417323,0.00032463282116901304,0.00035470976922269415,0.0002911414432379411,0.00031394650234517485,0.00032624119868795987,0.00034442185428251726
PREV_APP_NFLAG_INSURED_ON_APPROVAL,0.0003184474820992711,1.5678660473612326e-05,0.00033454218454853635,0.0003057963602036695,0.00033422607448230224,0.00033547965535674074,0.0003090646973453737,0.0003372000203385461,0.00030591801931134643,0.000313607825108253,0.0003198244867322897,0.00028881549756565317
ELEVATORS_MODE,0.0003153874755744912,8.934049282078594e-05,0.00041610689584792304,0.0004047004637008911,0.0003122142599051303,0.00027571737601439494,0.0002347701782126066,0.000279645930154393,0.0003773841762897412,0.0001103146079156625,0.00037980463259379427,0.00036321623511037515
LANDAREA_AVG,0.00029321246472150395,2.8878657559079947e-05,0.00026507415539589463,0.00026556910604713657,0.00032645482325754926,0.000261162569053508,0.0002860314213626314,0.0003313807445306516,0.0003070010738215334,0.0003109274221477776,0.0002531503751050934,0.0003253729564932639
WALLSMATERIAL_MODE,0.00028817236713948315,9.579502124648486e-05,0.00034307172664060914,0.0003468295847384173,0.00036657365318859547,0.0003596233040036312,0.00014229415509536825,0.00034299520187430765,0.00013548294184939635,0.00014941978162796854,0.0003553609932882562,0.0003400723290882812
FLAG_DOCUMENT_16,0.0002827613026022191,2.7895213232120295e-05,0.0002794165255329828,0.0002688002837125669,0.00031606849509224766,0.000273843282787789,0.00025811430424460546,0.0002814647083613231,0.0003480690823409738,0.00024826534622390817,0.0002879832271014404,0.0002655877706243537
COMMONAREA_MODE,0.00027544404176556015,4.184189457877663e-05,0.0003055917285665899,0.00026649503875308955,0.0002939603034256555,0.00030217848643476763,0.0002924348984362224,0.00016230393925342756,0.00030170593327638606,0.00028546571499621365,0.00024422616204478054,0.00030007821246846866
LIVINGAREA_MODE,0.0002728528554838183,4.884397904582038e-05,0.0002508508991969638,0.00028501810449987897,0.0002943621008688613,0.0003018723873691176,0.00030684055845775493,0.0002854918454042732,0.0002999473907502326,0.0002823170008263709,0.000133103208259433,0.000288725059205297
CCB_AMT_DRAWINGS_OTHER_CURRENT,0.00027197370299532065,5.595590534313199e-05,0.00024512969725798417,0.00011574175792483654,0.00027472849277998534,0.000295086286463242,0.0003153935161104293,0.00027241900587116064,0.00030510577084807977,0.0003159595618327238,0.0002843541545862749,0.00029581878627849
CCB_NAME_CONTRACT_STATUS,0.0002714030929354405,7.982228606010347e-05,0.00027507735069520756,0.0003154310149426909,0.0003500565204543893,0.00018595433402890382,0.0003083113271393767,0.00019115818782400318,0.0003637902556975492,0.00028935252835438074,0.00033101729430962124,0.00010388211590828256
LIVINGAPARTMENTS_MODE,0.0002602295947115807,6.689327206922415e-05,0.0002783394097518599,0.00032956077857793087,0.00028411219379487207,0.00033011579523201107,9.130677219615357e-05,0.00023526461982992242,0.00032331221749482,0.00024178144179043404,0.00025345274125543327,0.00023504997719236975
PREV_APP_NUM_CASH_LOANS,0.0002578215588353472,3.951329111590599e-05,0.000276883572732034,0.00027487000421055896,0.00028039030742776916,0.00025498272755009044,0.0002888333137530674,0.00027188774413355876,0.00027680993249123986,0.0002728974977588283,0.00014799821955890913,0.0002326622687374158
CCB_CNT_DRAWINGS_POS_CURRENT,0.0002573466132173574,3.495689901166368e-05,0.00018516363466858365,0.00029654941963608294,0.000226846047133078,0.0002511108458536082,0.00024044726387817406,0.00025259077714578915,0.00030690096381658094,0.00024471076233933964,0.0002915501974780632,0.0002775962202242743
LIVINGAPARTMENTS_MEDI,0.000252703205771565,2.3709250869906882e-05,0.00023628149993015768,0.0002598305969550019,0.000260754323847201,0.00022194167496270012,0.0002661521195669314,0.0002832724574999279,0.00020561135767827032,0.000282584073957981,0.0002603196088769577,0.00025028434444052117
YEARS_BUILD_AVG,0.0002513534344534607,2.8879776728644208e-05,0.00025787149506317775,0.00025225328765476895,0.00024896849174949054,0.00027792200193510475,0.00028752017590949475,0.0002392788613467811,0.0002715300629636541,0.00018185864708430977,0.00022725191684769275,0.0002690794039801325
YEARS_BEGINEXPLUATATION_MODE,0.00024636232290264903,3.8876872051888903e-05,0.0002747756632568432,0.00028642575297510575,0.0002581305933299083,0.00022709818860289221,0.00020369467528014162,0.00023933468540038305,0.00016615036925371474,0.0002720793105666086,0.0003018296285195454,0.00023410436184134742
CCB_AMT_DRAWINGS_ATM_CURRENT,0.0002460796563652057,2.2364123039782733e-05,0.00025947783644619804,0.0002587577231232263,0.0002608729287513212,0.00026663807728544153,0.00021414853527923494,0.000253983493959109,0.00025471989636782766,0.0001947100568607807,0.0002589922180836757,0.00023849579749524175
ELEVATORS_MEDI,0.00024577432085040043,6.457174744611158e-05,0.00028144231086868476,0.0002998610246613964,0.0002797945680599323,0.0002537822558815739,0.0002712923441214876,0.00020759726868990747,0.0002921542510667674,8.115154543186787e-05,0.0001957595151320657,0.0002949081245903207
LIVINGAPARTMENTS_AVG,0.00023708870895745583,3.699838623984047e-05,0.00027117136372589723,0.0002468916333435711,0.00025818115736642167,0.00026071478887923494,0.00015165053795640482,0.0002135037589767741,0.00019278064861460997,0.00026847925298500996,0.00024793311674997653,0.00025958083097665785
OBS_30_CNT_SOCIAL_CIRCLE,0.00022161411163322818,8.862808445096005e-06,0.00021600498199636498,0.00023171512628472613,0.0002189556819702787,0.00021625525700863513,0.00024064680517599246,0.00021170042146545498,0.00021810338950511987,0.00022790975835418337,0.00021156688489964992,0.00022328280967187641
FLOORSMIN_AVG,0.0002193481301570932,2.4611314116688188e-05,0.00022313688661390607,0.0002279732179165661,0.00025891348750373133,0.0001761976808263288,0.00017599084337560633,0.00022502116051903442,0.00022600919536353015,0.00021655694444688844,0.00022033652132547044,0.00024334536367986992
CCB_CNT_DRAWINGS_CURRENT,0.00021195168060983427,1.917521845003939e-05,0.00023005499698380838,0.00020070562808416348,0.0002088835974134451,0.00021541280586601097,0.0002405692623417277,0.0002204936431295934,0.00022030665800198967,0.00021599514067394132,0.0001660887761489871,0.00020100629745467558
FONDKAPREMONT_MODE,0.00020845611072484171,0.00010114567553442366,0.00018729360228042502,0.00031968246626778996,0.00030715785626989067,8.380140635710909e-05,0.00020277688711689557,0.0003519760873780253,0.000312111944086535,9.564153540642106e-05,8.450930286607594e-05,0.00013961001921924954
CNT_CHILDREN,0.0002048947566892001,5.6711013274164347e-05,0.00023903197989416647,0.00022956140375640643,0.00020565954622298044,0.0002161174784933717,0.00021143572382542608,0.00022641031409487145,0.00022836737985088007,0.00023544990817780942,3.7392953273318597e-05,0.0002195208793027703
FLOORSMIN_MODE,0.00020449906765305226,2.590334613105043e-05,0.0001343651033545168,0.00020451778313357316,0.00022379184359488935,0.0002232945174520662,0.00020226666544809202,0.00020443073833265046,0.0002166565454179148,0.0002227047168132934,0.00022341481913601413,0.00018954794384751228
CCB_AMT_DRAWINGS_CURRENT,0.0001981221451823778,5.772753840728445e-05,8.141098305447514e-05,0.00023988257557960857,0.00024400405357627442,0.0002442300646381401,0.00021876903619832966,9.349612709885768e-05,0.00020153433531078235,0.00023295224839559037,0.00023142769179607114,0.00019351433617564862
NONLIVINGAREA_MODE,0.00016325978618630943,2.1896312991146396e-05,0.00016319780282225693,0.00018183743733746205,0.00018414047648318554,0.00016223403192805463,0.00013559289317699452,0.0001812060655949077,0.00014171249899930238,0.00018739252453936484,0.0001212766534479659,0.0001740074775335998
PREV_APP_DAYS_FIRST_DRAWING,0.0001624686117275509,1.763120459204102e-05,0.00014721770087677832,0.0001549299041666563,0.00016679429716637273,0.00016184546936681699,0.0001832858085264455,0.00014087988917932392,0.0001900009840389849,0.0001326401570673763,0.0001754772281472583,0.00017161467873949565
BASEMENTAREA_MODE,0.00015879803597983465,1.4986332490220544e-05,0.00016976654624289989,0.00017525511967897422,0.00013854325379458743,0.00013406358559409082,0.00014314220561129076,0.00017202394201354387,0.00015674885205152478,0.0001787428504415045,0.00016190655343750748,0.00015778745093242286
PREV_APP_CHANNEL_TYPE,0.0001517234485821195,1.2146952318254525e-05,0.00016436315115009315,0.000141058390408344,0.00016038030005838255,0.00014865555203147363,0.00015170670136610553,0.0001529777590717485,0.00015735884436929304,0.00015729640287465152,0.00012106625275976057,0.00016237113173134254
FLOORSMIN_MEDI,0.00015008361276689364,2.13315695816556e-05,0.00017256894766726205,0.00013520992998872217,0.0001562342187553245,0.00012711951449428938,0.000161043062226085,0.0001685818546260931,0.00017352932500180884,0.0001046952127614631,0.00016054047606617328,0.00014131358608171496
CCB_AMT_INST_MIN_REGULARITY,0.00014765015913008605,1.9738347083281427e-05,0.00016646071026882314,0.0001357498453030681,0.00014601095112332096,0.00016315775882036476,0.00016295312718328514,0.0001255586468082992,0.00017038756762910445,0.00013741014428214626,0.00010736441697556387,0.00016144842290688466
NONLIVINGAPARTMENTS_MEDI,0.00014395564182019261,2.7816976039515408e-05,0.0001709156054851002,0.00016106902295609515,0.0001493897486264384,0.00013840411785559503,0.00015817075347657195,0.00018207905877298813,0.0001357551053203787,0.00014244177493316634,7.632709158733597e-05,0.00012500413918825615
ENTRANCES_MODE,0.00013935280437809005,2.3880190697524762e-05,0.00015340178432976526,0.0001573486636907706,0.0001626180131839572,0.00014499322263328285,0.00015429921113607747,0.00011805260225750125,0.00014710299856623976,0.00015892531142847055,9.024781195821063e-05,0.00010653842459662499
BUREAU_IT_TYPE,0.00013589281596430026,7.435719279421357e-06,0.00014977661440784829,0.00013008887904519817,0.0001371490098794892,0.00014063826774390886,0.0001367967584047225,0.00013225380031989253,0.00012194433627688017,0.00014313406106847282,0.0001296655324991569,0.00013748089999743307
CCB_CNT_DRAWINGS_OTHER_CURRENT,0.00013055164178461532,7.680891723659685e-06,0.00013269021206974152,0.00013729306647980444,0.00013173068312488656,0.00011601510914149848,0.00013744391019887559,0.0001409309622496524,0.0001241011130087566,0.00013284122546697308,0.00011960600411242694,0.00013286413199353753
AMT_REQ_CREDIT_BUREAU_MON,0.00012032946009168377,6.75396914715222e-06,0.0001230989948921568,0.00012339101068603586,0.00011943853195184317,0.00011390872676808605,0.00011856825362133172,0.0001329706897614802,0.00012624872713007385,0.0001141503482033901,0.00010803922627977691,0.00012348009162266305
LIVE_REGION_NOT_WORK_REGION,0.00011197034255703287,1.0199045796865901e-05,0.00010574501038862483,0.00011886637782232423,0.00010895854154480134,0.00010290256496248151,0.00010274052249703569,9.606742712220395e-05,0.00012812112357685201,0.00010979386621234877,0.00012471704405558892,0.0001217909473880674
PREV_APP_NAME_CASH_LOAN_PURPOSE,0.00010229350587359631,2.861420884154815e-05,0.00011897056009857465,0.00013041007945058247,0.00011390702998836932,8.993475609564427e-05,0.00010659187315853469,5.5920430647393715e-05,7.521332536386538e-05,0.00011927767723207694,6.388273927127042e-05,0.00014882658742965127
HOUSETYPE_MODE,9.022960551154923e-05,3.0245346721810787e-05,0.00011954322326190869,9.387145477823822e-05,5.946924548072552e-05,0.00014166464981069105,0.00011772665086862144,0.00011325631495673338,5.22525018760156e-05,5.8470860279769e-05,8.632468751346156e-05,5.971646628932792e-05
FLAG_EMP_PHONE,8.792853463035488e-05,1.1547920848957465e-05,9.300321258354227e-05,7.711117350694963e-05,0.00011266753238581284,8.480216704975785e-05,7.433473281259761e-05,9.229294058288318e-05,7.523317768676208e-05,8.002963466546831e-05,9.960792773466842e-05,9.020284729510664e-05
COMMONAREA_AVG,7.487773626617678e-05,9.721925867004679e-06,7.553316834552071e-05,8.935411806731963e-05,8.72110852514485e-05,6.152625156374825e-05,6.217068851022134e-05,7.387219065457806e-05,8.644566790916297e-05,7.707927404765336e-05,6.90658923535592e-05,6.651902595855574e-05
BUREAU_CREDIT_PROLONG,7.38229331386675e-05,6.891712729058527e-06,7.345240734613068e-05,6.422464038957632e-05,7.623648354915247e-05,8.163546701456248e-05,8.172251181548518e-05,7.748599215218199e-05,7.596941041743133e-05,6.065987582659638e-05,7.898068542810943e-05,6.786185744744877e-05
CCB_SK_DPD_DEF,7.203018353300062e-05,7.50396992051801e-06,6.022583956832861e-05,8.189066268804446e-05,7.470887274607652e-05,7.298155096735481e-05,6.971881319872697e-05,7.266340476541622e-05,7.695082782110951e-05,8.227362587609477e-05,5.859336777724877e-05,7.02948699216055e-05
FLAG_PHONE,7.192944571966508e-05,6.466484908631408e-06,6.169643857201201e-05,7.84490843345198e-05,8.071140076637562e-05,6.682461599050171e-05,8.121839855368407e-05,6.470245356537951e-05,7.315071990776634e-05,6.738896493319046e-05,7.08022070649017e-05,7.435017350831963e-05
FLAG_EMAIL,6.677033600641647e-05,7.099595149909385e-06,5.531484995702218e-05,7.897271056322985e-05,6.049749400527382e-05,7.09438881735247e-05,6.202323835047263e-05,6.400354998903346e-05,6.173614321791643e-05,7.374357475009585e-05,7.464965513304112e-05,6.581825592455459e-05
FLAG_DOCUMENT_6,6.0171695326727284e-05,2.1310718109436662e-05,5.056233957367873e-05,4.1869906626246234e-05,9.83102305870398e-05,2.6423102554185007e-05,8.303276513332847e-05,5.9879017788810884e-05,7.492063085801082e-05,7.111984423291418e-05,3.448772699665703e-05,6.111138891640167e-05
FLAG_OWN_REALTY,5.280818027426637e-05,5.601089039789523e-06,4.612848442619999e-05,4.54884591070126e-05,5.7731743023481386e-05,4.805941977426009e-05,5.312159246062542e-05,6.52908967803123e-05,5.5973709531365046e-05,5.237399130575415e-05,5.271758920377678e-05,5.119591712987592e-05
NONLIVINGAPARTMENTS_MODE,5.253857894084168e-05,2.992425527131139e-06,5.4553165530046854e-05,5.0868947673254894e-05,4.985902437004697e-05,5.197202418449898e-05,5.369714014968885e-05,4.966151920793305e-05,5.103031142694725e-05,4.920881837244817e-05,5.533181775452256e-05,5.920302073902928e-05
REG_CITY_NOT_WORK_CITY,4.845683952565682e-05,6.393451613941241e-06,5.453908225816484e-05,4.75590394278802e-05,4.513977086972876e-05,3.967868526544294e-05,5.571070867105288e-05,4.6395048523883986e-05,6.139729630316726e-05,4.764370873711066e-05,4.4621404658107267e-05,4.188365054202947e-05
BUREAU_IT_DAY_OVERDUE,4.491627104189488e-05,4.545056891250403e-06,4.861036415693132e-05,3.871796857479737e-05,4.513009922513245e-05,4.140855221401729e-05,5.032224523993101e-05,5.1295687778729615e-05,4.4860141567903966e-05,3.99296389896886e-05,3.960029404137533e-05,4.92877186304419e-05
AMT_REQ_CREDIT_BUREAU_HOUR,4.1866513066723955e-05,5.806929248038154e-06,4.26704473092121e-05,4.787514949400329e-05,3.9338311249026425e-05,4.482111563397506e-05,5.198186550703365e-05,3.997799721222606e-05,3.398429244672041e-05,4.534253604915328e-05,3.1642227366845965e-05,4.1031188399043295e-05
FLAG_DOCUMENT_5,3.870527666239853e-05,4.4984375791644456e-06,3.975045904869301e-05,3.4103745740643454e-05,4.031803187287686e-05,4.625370677135976e-05,4.412390883734574e-05,3.802279791398355e-05,3.672238591867494e-05,3.725721089375966e-05,2.9737422426956428e-05,4.0763097199691956e-05
FLAG_DOCUMENT_9,2.3476084592399803e-05,3.8531367551523575e-06,2.1330218154202996e-05,2.2647428269184644e-05,2.2788430665832138e-05,2.2351509881834986e-05,1.807426750466412e-05,2.4158580308575317e-05,2.4778922982804374e-05,1.909148696088714e-05,3.2182821393167416e-05,2.735717980284491e-05
FLAG_DOCUMENT_11,2.0375185675758355e-05,5.049956998975489e-06,2.0865300504713247e-05,2.7606606425090163e-05,2.1547914995423412e-05,1.0540056410102139e-05,2.686172011778787e-05,1.7584237514745027e-05,2.5157813899445713e-05,1.6666109995733258e-05,1.6163354157772147e-05,2.0758742736770586e-05
CCB_SK_DPD,1.8855176446030965e-05,2.1295274648328293e-06,1.860298407274641e-05,1.6453673171823446e-05,2.0376118904597007e-05,2.0327081970084038e-05,1.9000878922592612e-05,1.6297399757392306e-05,1.5553531517942254e-05,2.0755688533213856e-05,1.8601287293029678e-05,2.2583120316888028e-05
FLAG_DOCUMENT_14,9.360811456216033e-06,2.5080085378756892e-06,1.2995805732773924e-05,1.2709389312082209e-05,6.427401668007704e-06,7.859483771355258e-06,5.713396752038413e-06,8.471512224828004e-06,1.1258133597591424e-05,7.67029282999765e-06,1.1906303459374712e-05,8.596395214111041e-06
FLAG_DOCUMENT_15,8.977746461369396e-06,2.0232824630765326e-06,7.468885074413123e-06,4.661562989061174e-06,7.782959005053769e-06,7.950770521736317e-06,9.710670471507754e-06,9.144624749213293e-06,9.030601150428197e-06,1.1010912788878002e-05,1.1366727501016527e-05,1.1649750362385802e-05
FLAG_CONT_MOBILE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLAG_MOBIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMT_REQ_CREDIT_BUREAU_DAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REG_REGION_NOT_LIVE_REGION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REG_REGION_NOT_WORK_REGION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLAG_DOCUMENT_21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLAG_DOCUMENT_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIVE_CITY_NOT_WORK_CITY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLAG_DOCUMENT_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLAG_DOCUMENT_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLAG_DOCUMENT_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PREV_APP_FLAG_LAST_APPL_PER_CONTRACT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLAG_DOCUMENT_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLAG_DOCUMENT_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLAG_DOCUMENT_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLAG_DOCUMENT_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLAG_DOCUMENT_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMT_REQ_CREDIT_BUREAU_WEEK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLAG_DOCUMENT_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
